window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,neither_active_count_session_mean,11,-2.969444553316364,-1.6081300813008141,-0.6287232716084568,-0.696969696969697,0.0419921875,0.037579306979014154,0.37146935096153844,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_speed_std_session_mean,11,0.05827200450202429,0.08090680987924517,0.7391896434101195,0.696969696969697,0.0419921875,0.04538799414348463,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_active_ratio_session_mean,11,0.031124597690307263,0.006550505050505029,0.5254370954565984,0.696969696969697,0.0419921875,0.05612493899463153,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_ratio_session_mean,11,0.035642339523976156,0.021362773029439702,0.7172383184556258,0.696969696969697,0.0419921875,0.04636408003904344,0.37146935096153844,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_category_away_unknown_ratio_session_mean,11,-0.06898473721239023,-0.029226631393298286,-0.855237235808624,-0.696969696969697,0.0419921875,0.0317227916056613,0.37146935096153844,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_partner_gaze_angle_std_session_mean,11,1.0639371325133955,0.5745220522648102,0.802113454249872,0.696969696969697,0.0419921875,0.023914104441190825,0.37146935096153844,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_partner_gaze_angle_min_session_mean,11,-1.9023404232643522,-1.1460687252772317,,,0.04345330554597254,,0.37612807488718164,8.127272727272725,lower_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,hand_to_hand_min_max_session_mean,11,-0.07189693207246284,-0.04850359979799368,,,0.04345330554597254,,0.37612807488718164,8.127272727272725,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,hand_to_hand_min_min_session_mean,11,-0.05772729945535644,-0.07809634762766743,-0.7882072597713076,-0.6666666666666666,0.0537109375,0.026842362127867253,0.38604736328125,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_pitch_min_session_mean,11,0.04028713682690258,0.05256466845134783,0.711631604593507,0.6666666666666666,0.0537109375,0.05124450951683748,0.38604736328125,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,any_partner_gaze_count_session_mean,11,11.397362201264935,5.59615384615384,0.6729908866491437,0.6666666666666666,0.0537109375,0.04636408003904344,0.38604736328125,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,body_orientation_difference_rad_mean_session_mean,11,-0.07571897366617697,-0.06862010318739964,-0.5518394586360741,-0.6666666666666666,0.0537109375,0.11566617862371889,0.38604736328125,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_partner_gaze_count_session_mean,11,9.579266053521234,10.55952380952381,0.7442516417139662,0.6666666666666666,0.0537109375,0.04538799414348463,0.38604736328125,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,frame_pose_valid_count_session_mean,11,14.691829455482889,5.4846320346320425,0.7498641187988406,0.6666666666666666,0.0537109375,0.0424597364568082,0.38604736328125,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,activity_asymmetry_abs_min_session_mean,11,-0.025063443881709568,-0.022945860369797743,-0.8440424922669768,-0.6666666666666666,0.0537109375,0.026842362127867253,0.38604736328125,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_partner_gaze_ratio_session_mean,11,0.07608023177294121,0.08447619047619037,0.7101182757683988,0.6666666666666666,0.0537109375,0.05124450951683748,0.38604736328125,,higher_in_competitive_or_later
