window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,dyadic_motion_synchrony_absmax_session_mean,11,-0.014143262302226482,-0.007868449198175309,-0.4054416785984021,-0.42424242424242425,0.240234375,0.23572474377745242,0.6117878450328661,,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,mutual_gaze_cos_std_session_mean,11,0.01679984452150654,0.007114676515787469,,,0.2406618852096161,,0.6117878450328661,4.199999999999989,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_partner_gaze_angle_min_session_mean,11,-0.36208289211625555,-1.2497022807023495,,,0.2518134398676268,,0.636784772021276,4.0909090909090935,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,root_distance_std_session_mean,11,0.0035994430493522214,0.00562337221851162,0.41423283537422734,0.3939393939393939,0.2783203125,0.21620302586627624,0.6615586168184056,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,root_distance_min_session_mean,11,-0.0195155865193546,-0.04076309321423166,-0.26788036177343266,-0.3939393939393939,0.2783203125,0.4172767203513909,0.6615586168184056,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,root_horizontal_distance_std_session_mean,11,0.003486335274726521,0.004768878807158941,0.39665923109998547,0.3939393939393939,0.2783203125,0.23670082967301123,0.6615586168184056,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,root_horizontal_distance_min_session_mean,11,-0.01938595907144248,-0.041948128792608785,-0.265171844307628,-0.3939393939393939,0.2783203125,0.4172767203513909,0.6615586168184056,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_energy_max_session_mean,11,0.03669108815245071,0.028786593441615216,0.28963311353436305,0.3939393939393939,0.2783203125,0.40165934602244996,0.6615586168184056,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,pair_motion_energy_mean_session_mean,11,0.022038081987612375,0.01138019378237426,0.42491171462591704,0.3939393939393939,0.2783203125,0.2220595412396291,0.6615586168184056,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_motion_speed_min_session_mean,11,-0.0024517659856969037,-0.0021505554346458768,-0.24544426883843645,-0.3939393939393939,0.2783203125,0.45339189848706685,0.6615586168184056,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_speed_min_session_mean,11,0.0023553845284817283,0.0018662507258919315,0.30275402978828986,0.3939393939393939,0.2783203125,0.365544167886774,0.6615586168184056,,higher_in_competitive_or_later
