session_label,dyad_id,order,from_actor_slot,to_actor_slot,actor_word,other_word_same_window,response_word,prev_actor_word,window_index,response_window_index
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW11,IW01,IW01,38,39
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW01,IW08,IW01,42,43
20260505_191548_order2,dyad_002,2,person_B,person_A,IW08,IW06,IW01,IW01,43,44
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW01,IW01,IW08,44,45
20260505_191548_order2,dyad_002,2,person_B,person_A,IW08,IW01,IW06,IW01,46,47
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW00,IW01,IW06,48,49
20260505_191548_order2,dyad_002,2,person_A,person_B,IW00,IW01,IW08,IW01,57,58
20260505_191548_order2,dyad_002,2,person_B,person_A,IW08,IW00,IW04,IW00,58,59
20260505_191548_order2,dyad_002,2,person_A,person_B,IW04,IW07,IW04,IW08,59,60
20260505_191548_order2,dyad_002,2,person_B,person_A,IW04,IW06,IW01,IW04,60,61
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW01,IW08,IW01,76,77
20260505_191548_order2,dyad_002,2,person_B,person_A,IW08,IW03,IW01,IW01,80,81
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW06,IW01,IW05,88,89
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW10,IW08,IW01,95,96
20260505_191548_order2,dyad_002,2,person_B,person_A,IW11,IW04,IW02,IW08,98,99
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW01,IW01,IW01,102,103
20260505_191548_order2,dyad_002,2,person_B,person_A,IW08,IW06,IW01,IW05,106,107
20260505_191548_order2,dyad_002,2,person_A,person_B,IW01,IW05,IW11,IW03,109,110
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW01,IW10,IW11,111,112
20260505_191548_order2,dyad_002,2,person_A,person_B,IW11,IW01,IW01,IW11,114,115
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW11,IW01,IW11,115,116
20260505_191548_order2,dyad_002,2,person_A,person_B,IW08,IW07,IW00,IW01,117,118
20260505_191548_order2,dyad_002,2,person_B,person_A,IW02,IW08,IW01,IW02,121,122
20260505_191548_order2,dyad_002,2,person_B,person_A,IW01,IW01,IW01,IW01,135,136
20260505_191548_order2,dyad_002,2,person_A,person_B,IW09,IW11,IW06,IW01,137,138
20260505_191548_order2,dyad_002,2,person_B,person_A,IW06,IW10,IW06,IW06,139,140
20260505_191548_order2,dyad_002,2,person_A,person_B,IW06,IW01,IW07,IW06,140,141
20260505_191548_order2,dyad_002,2,person_B,person_A,IW07,IW02,IW06,IW06,141,142
20260505_191548_order2,dyad_002,2,person_A,person_B,IW10,IW07,IW11,IW00,145,146
20260505_191548_order2,dyad_002,2,person_B,person_A,IW11,IW01,IW09,IW10,146,147
20260505_191759_order3,dyad_002,3,person_B,person_A,IW00,IW01,IW01,IW01,1,2
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW01,IW02,IW00,2,3
20260505_191759_order3,dyad_002,3,person_B,person_A,IW08,IW01,IW01,IW07,6,7
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW01,IW04,IW08,7,8
20260505_191759_order3,dyad_002,3,person_B,person_A,IW06,IW11,IW08,IW04,9,10
20260505_191759_order3,dyad_002,3,person_A,person_B,IW05,IW01,IW10,IW11,12,13
20260505_191759_order3,dyad_002,3,person_B,person_A,IW08,IW01,IW01,IW01,22,23
20260505_191759_order3,dyad_002,3,person_A,person_B,IW11,IW11,IW04,IW01,25,26
20260505_191759_order3,dyad_002,3,person_B,person_A,IW08,IW01,IW01,IW11,28,29
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW01,IW05,IW11,31,32
20260505_191759_order3,dyad_002,3,person_B,person_A,IW01,IW01,IW01,IW01,35,36
20260505_191759_order3,dyad_002,3,person_A,person_B,IW08,IW10,IW04,IW01,40,41
20260505_191759_order3,dyad_002,3,person_B,person_A,IW06,IW01,IW01,IW04,42,43
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW07,IW10,IW01,44,45
20260505_191759_order3,dyad_002,3,person_B,person_A,IW07,IW01,IW05,IW10,46,47
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW01,IW01,IW05,48,49
20260505_191759_order3,dyad_002,3,person_B,person_A,IW01,IW08,IW01,IW01,49,50
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW11,IW11,IW01,50,51
20260505_191759_order3,dyad_002,3,person_B,person_A,IW01,IW01,IW01,IW07,54,55
20260505_191759_order3,dyad_002,3,person_A,person_B,IW09,IW06,IW04,IW01,60,61
20260505_191759_order3,dyad_002,3,person_B,person_A,IW08,IW01,IW01,IW06,65,66
20260505_191759_order3,dyad_002,3,person_A,person_B,IW01,IW01,IW08,IW06,73,74
20260505_191759_order3,dyad_002,3,person_B,person_A,IW01,IW01,IW01,IW08,75,76
20260505_191759_order3,dyad_002,3,person_B,person_A,IW01,IW01,IW01,IW01,120,121
20260505_192656_order4,dyad_002,4,person_A,person_B,IW08,IW07,IW10,IW08,1,2
20260505_192656_order4,dyad_002,4,person_B,person_A,IW07,IW01,IW01,IW10,3,4
20260505_192656_order4,dyad_002,4,person_A,person_B,IW08,IW11,IW01,IW01,13,14
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW01,IW08,17,18
20260505_192656_order4,dyad_002,4,person_A,person_B,IW02,IW01,IW11,IW01,20,21
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW03,IW11,IW11,22,23
20260505_192656_order4,dyad_002,4,person_A,person_B,IW10,IW11,IW01,IW01,28,29
20260505_192656_order4,dyad_002,4,person_A,person_B,IW11,IW08,IW08,IW11,39,40
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW02,IW09,IW08,41,42
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW10,IW04,IW01,46,47
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW04,IW09,IW06,52,53
20260505_192656_order4,dyad_002,4,person_A,person_B,IW09,IW04,IW02,IW11,53,54
20260505_192656_order4,dyad_002,4,person_B,person_A,IW05,IW01,IW01,IW01,61,62
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW00,IW01,IW01,63,64
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW06,IW01,IW04,67,68
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW07,IW01,71,72
20260505_192656_order4,dyad_002,4,person_B,person_A,IW07,IW01,IW01,IW01,72,73
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW01,IW01,79,80
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW08,IW08,IW01,81,82
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW08,IW01,IW06,95,96
20260505_192656_order4,dyad_002,4,person_B,person_A,IW06,IW01,IW01,IW01,104,105
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW02,IW06,IW06,105,106
20260505_192656_order4,dyad_002,4,person_B,person_A,IW08,IW01,IW01,IW01,108,109
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW08,IW01,IW01,130,131
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW01,IW01,IW01,132,133
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW11,IW11,IW01,145,146
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW01,IW01,IW01,146,147
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW01,IW08,175,176
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW11,IW11,IW01,178,179
20260505_192656_order4,dyad_002,4,person_B,person_A,IW07,IW01,IW01,IW01,214,215
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW08,IW01,IW01,234,235
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW01,IW05,IW01,236,237
20260505_192656_order4,dyad_002,4,person_A,person_B,IW05,IW01,IW01,IW11,237,238
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW08,IW05,238,239
20260505_192656_order4,dyad_002,4,person_A,person_B,IW04,IW01,IW01,IW06,246,247
20260505_192656_order4,dyad_002,4,person_B,person_A,IW11,IW01,IW11,IW08,251,252
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW08,255,256
20260505_192656_order4,dyad_002,4,person_B,person_A,IW07,IW08,IW11,IW01,257,258
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW01,274,275
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW01,281,282
20260505_192656_order4,dyad_002,4,person_B,person_A,IW08,IW01,IW01,IW10,306,307
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW06,IW10,IW01,309,310
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW11,IW01,IW00,314,315
20260505_192656_order4,dyad_002,4,person_B,person_A,IW05,IW01,IW01,IW05,337,338
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW10,IW10,IW05,338,339
20260505_192656_order4,dyad_002,4,person_B,person_A,IW09,IW01,IW01,IW08,348,349
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW10,IW00,IW09,349,350
20260505_192656_order4,dyad_002,4,person_B,person_A,IW06,IW01,IW10,IW02,353,354
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW10,IW04,IW10,355,356
20260505_192656_order4,dyad_002,4,person_B,person_A,IW00,IW01,IW01,IW00,360,361
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW06,IW00,361,362
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW01,IW06,389,390
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW06,IW01,398,399
20260505_192656_order4,dyad_002,4,person_B,person_A,IW06,IW01,IW01,IW06,400,401
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW01,407,408
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW02,IW02,IW01,419,420
20260505_192656_order4,dyad_002,4,person_A,person_B,IW02,IW01,IW11,IW01,420,421
20260505_192656_order4,dyad_002,4,person_B,person_A,IW05,IW07,IW01,IW11,422,423
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW01,427,428
20260505_192656_order4,dyad_002,4,person_B,person_A,IW06,IW01,IW01,IW04,437,438
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW06,IW01,IW01,446,447
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW05,IW01,IW01,480,481
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW01,IW01,IW01,483,484
20260505_192656_order4,dyad_002,4,person_B,person_A,IW08,IW01,IW01,IW01,495,496
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW01,IW08,IW01,539,540
20260505_192656_order4,dyad_002,4,person_A,person_B,IW01,IW04,IW01,IW01,542,543
20260505_192656_order4,dyad_002,4,person_B,person_A,IW01,IW08,IW09,IW01,547,548
20260507_134304_order1,dyad_003,1,person_B,person_A,IW07,IW05,IW05,IW01,4,5
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW07,IW01,IW01,7,8
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW01,IW01,13,14
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW05,IW01,IW01,17,18
20260507_134304_order1,dyad_003,1,person_B,person_A,IW08,IW01,IW01,IW01,19,20
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW05,IW01,IW08,20,21
20260507_134304_order1,dyad_003,1,person_B,person_A,IW08,IW01,IW01,IW01,22,23
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW00,IW01,IW01,32,33
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW01,IW01,47,48
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW01,IW01,65,66
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW00,IW01,72,73
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW00,IW00,74,75
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW09,IW01,86,87
20260507_134304_order1,dyad_003,1,person_B,person_A,IW04,IW01,IW07,IW02,89,90
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW10,IW10,IW01,93,94
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW01,IW07,96,97
20260507_134304_order1,dyad_003,1,person_A,person_B,IW11,IW02,IW11,IW11,224,225
20260507_134304_order1,dyad_003,1,person_B,person_A,IW10,IW08,IW01,IW11,226,227
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW07,IW01,272,273
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW01,IW01,311,312
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW06,IW01,IW04,317,318
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW06,IW02,IW01,347,348
20260507_134304_order1,dyad_003,1,person_B,person_A,IW00,IW01,IW01,IW10,352,353
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW01,IW01,429,430
20260507_134304_order1,dyad_003,1,person_B,person_A,IW00,IW01,IW01,IW01,435,436
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW06,IW06,IW00,464,465
20260507_134304_order1,dyad_003,1,person_B,person_A,IW06,IW06,IW01,IW01,465,466
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW02,IW01,IW01,467,468
20260507_134304_order1,dyad_003,1,person_B,person_A,IW00,IW01,IW01,IW00,470,471
20260507_134304_order1,dyad_003,1,person_B,person_A,IW11,IW01,IW01,IW01,492,493
20260507_134304_order1,dyad_003,1,person_B,person_A,IW03,IW01,IW01,IW00,511,512
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW06,IW03,512,513
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW01,IW01,IW10,516,517
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW06,IW01,525,526
20260507_134304_order1,dyad_003,1,person_B,person_A,IW06,IW01,IW01,IW04,536,537
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW00,IW07,IW07,540,541
20260507_134304_order1,dyad_003,1,person_B,person_A,IW00,IW01,IW01,IW10,548,549
20260507_134304_order1,dyad_003,1,person_B,person_A,IW00,IW06,IW01,IW00,565,566
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW02,IW07,IW01,580,581
20260507_134304_order1,dyad_003,1,person_B,person_A,IW07,IW01,IW01,IW01,581,582
20260507_134304_order1,dyad_003,1,person_B,person_A,IW02,IW01,IW01,IW07,607,608
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW10,IW02,608,609
20260507_134304_order1,dyad_003,1,person_B,person_A,IW06,IW01,IW01,IW01,615,616
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW06,IW10,IW06,616,617
20260507_134304_order1,dyad_003,1,person_B,person_A,IW06,IW01,IW01,IW08,621,622
20260507_134304_order1,dyad_003,1,person_A,person_B,IW01,IW01,IW01,IW01,640,641
20260507_134304_order1,dyad_003,1,person_B,person_A,IW01,IW11,IW01,IW01,642,643
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW01,IW02,IW01,8,9
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW08,IW02,IW01,43,44
20260507_135022_order2,dyad_003,2,person_B,person_A,IW05,IW01,IW01,IW10,48,49
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW06,IW00,IW01,50,51
20260507_135022_order2,dyad_003,2,person_B,person_A,IW01,IW01,IW01,IW01,54,55
20260507_135022_order2,dyad_003,2,person_B,person_A,IW06,IW01,IW01,IW01,96,97
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW02,IW00,IW01,98,99
20260507_135022_order2,dyad_003,2,person_B,person_A,IW02,IW01,IW08,IW11,102,103
20260507_135022_order2,dyad_003,2,person_A,person_B,IW08,IW08,IW00,IW08,104,105
20260507_135022_order2,dyad_003,2,person_B,person_A,IW00,IW01,IW11,IW00,106,107
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW00,IW02,IW01,118,119
20260507_135022_order2,dyad_003,2,person_B,person_A,IW05,IW06,IW01,IW06,121,122
20260507_135022_order2,dyad_003,2,person_A,person_B,IW11,IW11,IW06,IW11,128,129
20260507_135022_order2,dyad_003,2,person_B,person_A,IW00,IW04,IW01,IW06,134,135
20260507_135022_order2,dyad_003,2,person_A,person_B,IW01,IW08,IW06,IW01,136,137
20260507_135244_order3,dyad_003,3,person_A,person_B,IW01,IW08,IW00,IW01,1,2
20260507_135244_order3,dyad_003,3,person_B,person_A,IW00,IW01,IW01,IW01,2,3
20260507_135244_order3,dyad_003,3,person_A,person_B,IW06,IW08,IW05,IW03,9,10
20260507_135244_order3,dyad_003,3,person_A,person_B,IW01,IW01,IW01,IW01,33,34
20260507_135244_order3,dyad_003,3,person_B,person_A,IW09,IW01,IW01,IW01,43,44
20260507_135244_order3,dyad_003,3,person_B,person_A,IW07,IW01,IW01,IW05,49,50
20260507_135244_order3,dyad_003,3,person_A,person_B,IW01,IW06,IW02,IW01,51,52
20260507_135244_order3,dyad_003,3,person_B,person_A,IW10,IW01,IW01,IW04,55,56
20260507_135244_order3,dyad_003,3,person_A,person_B,IW06,IW06,IW01,IW11,63,64
20260507_135244_order3,dyad_003,3,person_B,person_A,IW08,IW01,IW01,IW07,72,73
20260507_135359_order4,dyad_003,4,person_B,person_A,IW08,IW01,IW06,IW04,4,5
20260507_135359_order4,dyad_003,4,person_A,person_B,IW06,IW07,IW05,IW08,5,6
20260507_135359_order4,dyad_003,4,person_B,person_A,IW08,IW06,IW07,IW07,10,11
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW01,IW10,13,14
20260507_135359_order4,dyad_003,4,person_B,person_A,IW11,IW01,IW01,IW06,16,17
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW07,IW06,IW01,19,20
20260507_135359_order4,dyad_003,4,person_B,person_A,IW06,IW01,IW01,IW01,20,21
20260507_135359_order4,dyad_003,4,person_A,person_B,IW10,IW02,IW01,IW04,27,28
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW02,IW10,28,29
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW07,IW01,37,38
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW01,IW01,78,79
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW01,IW01,79,80
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW10,IW02,IW07,92,93
20260507_135359_order4,dyad_003,4,person_B,person_A,IW03,IW01,IW11,IW04,95,96
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW04,IW01,IW01,101,102
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW01,IW01,103,104
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW02,IW01,109,110
20260507_135359_order4,dyad_003,4,person_B,person_A,IW02,IW01,IW01,IW01,110,111
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW01,IW01,145,146
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW01,IW01,146,147
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW07,IW02,IW07,150,151
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW06,IW02,152,153
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW06,IW01,157,158
20260507_135359_order4,dyad_003,4,person_B,person_A,IW01,IW01,IW01,IW01,160,161
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW00,IW01,163,164
20260507_135359_order4,dyad_003,4,person_B,person_A,IW10,IW01,IW01,IW00,165,166
20260507_135359_order4,dyad_003,4,person_A,person_B,IW01,IW01,IW02,IW01,172,173
20260507_135359_order4,dyad_003,4,person_B,person_A,IW09,IW01,IW01,IW02,174,175
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW01,41,42
20260507_141202_order1,dyad_004,1,person_B,person_A,IW04,IW01,IW11,IW05,94,95
20260507_141202_order1,dyad_004,1,person_A,person_B,IW11,IW06,IW06,IW04,95,96
20260507_141202_order1,dyad_004,1,person_B,person_A,IW11,IW01,IW01,IW01,102,103
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW04,IW01,106,107
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW11,IW01,IW04,108,109
20260507_141202_order1,dyad_004,1,person_B,person_A,IW08,IW04,IW01,IW01,267,268
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW11,IW01,277,278
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW11,280,281
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW11,IW08,IW01,282,283
20260507_141202_order1,dyad_004,1,person_B,person_A,IW08,IW01,IW04,IW08,284,285
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW04,286,287
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW04,IW01,288,289
20260507_141202_order1,dyad_004,1,person_A,person_B,IW06,IW01,IW05,IW01,296,297
20260507_141202_order1,dyad_004,1,person_A,person_B,IW11,IW01,IW01,IW08,306,307
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW08,IW11,IW08,309,310
20260507_141202_order1,dyad_004,1,person_B,person_A,IW08,IW01,IW01,IW01,352,353
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW01,408,409
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW11,IW01,411,412
20260507_141202_order1,dyad_004,1,person_B,person_A,IW11,IW07,IW07,IW01,454,455
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW01,464,465
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW11,IW01,473,474
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW07,IW01,502,503
20260507_141202_order1,dyad_004,1,person_B,person_A,IW07,IW01,IW01,IW01,503,504
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW01,505,506
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW01,506,507
20260507_141202_order1,dyad_004,1,person_A,person_B,IW11,IW05,IW01,IW01,509,510
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW03,IW01,513,514
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW07,IW04,IW01,517,518
20260507_141202_order1,dyad_004,1,person_B,person_A,IW02,IW02,IW02,IW07,522,523
20260507_141202_order1,dyad_004,1,person_A,person_B,IW02,IW02,IW01,IW02,523,524
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW02,524,525
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW01,527,528
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW01,528,529
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW10,IW10,IW01,540,541
20260507_141202_order1,dyad_004,1,person_A,person_B,IW00,IW11,IW11,IW01,551,552
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW11,553,554
20260507_141202_order1,dyad_004,1,person_B,person_A,IW08,IW01,IW01,IW08,732,733
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW01,IW01,734,735
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW01,736,737
20260507_141202_order1,dyad_004,1,person_B,person_A,IW01,IW01,IW01,IW01,754,755
20260507_141202_order1,dyad_004,1,person_A,person_B,IW01,IW01,IW08,IW01,790,791
20260507_141202_order1,dyad_004,1,person_B,person_A,IW06,IW01,IW01,IW06,794,795
20260507_141202_order1,dyad_004,1,person_B,person_A,IW06,IW01,IW01,IW06,849,850
20260507_141202_order1,dyad_004,1,person_A,person_B,IW07,IW01,IW01,IW11,853,854
20260507_141202_order1,dyad_004,1,person_B,person_A,IW08,IW01,IW06,IW08,857,858
20260507_141202_order1,dyad_004,1,person_A,person_B,IW06,IW10,IW05,IW08,858,859
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW01,31,32
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,33,34
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW07,IW01,35,36
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW08,IW01,75,76
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW01,144,145
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW02,151,152
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW02,176,177
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW11,IW01,IW01,177,178
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,183,184
20260507_142235_order2,dyad_004,2,person_A,person_B,IW03,IW06,IW01,IW02,186,187
20260507_142235_order2,dyad_004,2,person_B,person_A,IW11,IW01,IW01,IW01,201,202
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW11,IW11,IW01,203,204
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW06,206,207
20260507_142235_order2,dyad_004,2,person_B,person_A,IW07,IW01,IW01,IW06,254,255
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW01,IW07,255,256
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW04,IW08,IW01,264,265
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW06,IW01,IW01,268,269
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW07,IW01,IW01,362,363
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,363,364
20260507_142235_order2,dyad_004,2,person_B,person_A,IW07,IW01,IW01,IW07,394,395
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW00,IW01,402,403
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,410,411
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW06,IW01,411,412
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW01,426,427
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW07,IW07,IW01,446,447
20260507_142235_order2,dyad_004,2,person_B,person_A,IW07,IW01,IW01,IW01,447,448
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW06,IW05,IW01,449,450
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW07,IW01,IW01,453,454
20260507_142235_order2,dyad_004,2,person_A,person_B,IW11,IW04,IW01,IW01,481,482
20260507_142235_order2,dyad_004,2,person_B,person_A,IW01,IW01,IW01,IW02,486,487
20260507_142235_order2,dyad_004,2,person_A,person_B,IW05,IW11,IW06,IW01,494,495
20260507_142235_order2,dyad_004,2,person_B,person_A,IW06,IW01,IW01,IW05,495,496
20260507_142235_order2,dyad_004,2,person_A,person_B,IW01,IW01,IW10,IW01,502,503
20260507_142235_order2,dyad_004,2,person_A,person_B,IW09,IW01,IW01,IW02,523,524
