pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_003,20260507_134304_order1,1,baseline,8,-20.686232,-2.1630268
dyad_003,20260507_134304_order1,1,baseline,9,29.002525,10.167755
dyad_003,20260507_134304_order1,1,baseline,10,-23.122908,2.9840884
dyad_003,20260507_134304_order1,1,baseline,11,-32.625523,-2.4834538
dyad_003,20260507_134304_order1,1,baseline,12,-28.799574,-4.411447
dyad_003,20260507_134304_order1,1,baseline,13,-30.34846,-10.09019
dyad_003,20260507_134304_order1,1,baseline,14,-30.539946,-9.179135
dyad_003,20260507_134304_order1,1,baseline,15,-31.069054,-3.2803707
dyad_003,20260507_134304_order1,1,baseline,16,-43.924015,-0.62150395
dyad_003,20260507_134304_order1,1,baseline,17,-41.601448,-7.1205034
dyad_003,20260507_134304_order1,1,baseline,18,-33.16848,-5.557154
dyad_003,20260507_134304_order1,1,baseline,19,-21.868652,3.7854986
dyad_003,20260507_134304_order1,1,baseline,20,-16.89078,1.5912956
dyad_003,20260507_134304_order1,1,baseline,21,-2.9217744,3.2757149
dyad_003,20260507_134304_order1,1,baseline,22,-9.989767,-11.551852
dyad_003,20260507_134304_order1,1,baseline,23,-13.182497,-0.12939052
dyad_003,20260507_134304_order1,1,baseline,24,-44.738186,6.6407
dyad_003,20260507_134304_order1,1,baseline,25,-45.38658,7.6732783
dyad_003,20260507_134304_order1,1,baseline,26,-18.603045,-4.623477
dyad_003,20260507_134304_order1,1,baseline,27,-18.441832,-4.2737694
dyad_003,20260507_134304_order1,1,baseline,28,-21.724625,3.867461
dyad_003,20260507_134304_order1,1,baseline,29,-16.654839,0.5054498
dyad_003,20260507_134304_order1,1,baseline,30,-34.229996,-0.25488523
dyad_003,20260507_134304_order1,1,baseline,31,-13.494105,-5.7759004
dyad_003,20260507_134304_order1,1,baseline,32,-32.486736,-5.6545715
dyad_003,20260507_134304_order1,1,baseline,33,-33.057735,-5.683477
dyad_003,20260507_134304_order1,1,baseline,34,-17.42098,-7.00407
dyad_003,20260507_134304_order1,1,baseline,35,-17.68162,-8.327516
dyad_003,20260507_134304_order1,1,baseline,36,-16.673872,-2.9912589
dyad_003,20260507_134304_order1,1,baseline,37,-21.940186,3.2552204
dyad_003,20260507_134304_order1,1,baseline,38,-17.83936,-0.7755994
dyad_003,20260507_134304_order1,1,baseline,39,-21.160013,4.5701733
dyad_003,20260507_134304_order1,1,baseline,40,-12.1118965,6.924656
dyad_003,20260507_134304_order1,1,baseline,41,-18.073517,9.368029
dyad_003,20260507_134304_order1,1,baseline,42,-18.506844,2.0427485
dyad_003,20260507_134304_order1,1,baseline,43,-19.11355,1.719412
dyad_003,20260507_134304_order1,1,baseline,44,-15.803097,0.16364542
dyad_003,20260507_134304_order1,1,baseline,45,-15.149776,0.50564146
dyad_003,20260507_134304_order1,1,baseline,46,-17.821846,-7.4602675
dyad_003,20260507_134304_order1,1,baseline,47,-20.98951,-9.366092
dyad_003,20260507_134304_order1,1,baseline,48,-16.281096,-0.37072134
dyad_003,20260507_134304_order1,1,baseline,49,-20.86732,-6.8652344
dyad_003,20260507_134304_order1,1,baseline,50,-19.70259,-5.9752235
dyad_003,20260507_134304_order1,1,baseline,51,-14.711413,-4.449538
dyad_003,20260507_134304_order1,1,baseline,52,-16.962362,-3.3795323
dyad_003,20260507_134304_order1,1,baseline,53,-13.793485,-5.356812
dyad_003,20260507_134304_order1,1,baseline,54,-17.628553,-9.288213
dyad_003,20260507_134304_order1,1,baseline,55,-18.880672,-6.6856823
dyad_003,20260507_134304_order1,1,baseline,56,-17.287851,-5.993207
dyad_003,20260507_134304_order1,1,baseline,57,-19.220396,-2.1462123
dyad_003,20260507_134304_order1,1,baseline,58,-15.623798,-3.2774193
dyad_003,20260507_134304_order1,1,baseline,59,-19.68499,8.295233
dyad_003,20260507_134304_order1,1,baseline,60,-8.244916,-10.139355
dyad_003,20260507_134304_order1,1,baseline,61,-14.426619,-4.494054
dyad_003,20260507_134304_order1,1,baseline,62,-19.339201,-6.5517745
dyad_003,20260507_134304_order1,1,baseline,63,-28.86997,-7.295885
dyad_003,20260507_134304_order1,1,baseline,64,-19.73611,-7.670724
dyad_003,20260507_134304_order1,1,baseline,65,-20.924969,-8.54964
dyad_003,20260507_134304_order1,1,baseline,66,-19.332737,-8.049318
dyad_003,20260507_135022_order2,2,competitive,0,-21.595144,-4.1379485
dyad_003,20260507_135022_order2,2,competitive,1,-21.682743,-4.645107
dyad_003,20260507_135022_order2,2,competitive,2,-20.038925,7.434974
dyad_003,20260507_135022_order2,2,competitive,3,-9.4194565,-17.058275
dyad_003,20260507_135022_order2,2,competitive,4,-21.44854,-5.4245086
dyad_003,20260507_135022_order2,2,competitive,5,-23.702477,-5.269672
dyad_003,20260507_135022_order2,2,competitive,6,-26.428854,-5.9693513
dyad_003,20260507_135022_order2,2,competitive,7,-27.264282,-4.1224966
dyad_003,20260507_135022_order2,2,competitive,8,-26.929518,-3.8218625
dyad_003,20260507_135022_order2,2,competitive,9,-15.421378,-8.70816
dyad_003,20260507_135022_order2,2,competitive,10,-15.433648,-7.0378456
dyad_003,20260507_135022_order2,2,competitive,11,-15.370984,-7.2993817
dyad_003,20260507_135022_order2,2,competitive,12,-16.55994,-8.492137
dyad_003,20260507_135022_order2,2,competitive,13,-5.3706207,-12.055486
dyad_003,20260507_135022_order2,2,competitive,14,-9.093459,-19.171366
dyad_003,20260507_135244_order3,3,competitive,0,-10.550909,-14.414722
dyad_003,20260507_135244_order3,3,competitive,1,-15.379657,-10.920411
dyad_003,20260507_135244_order3,3,competitive,2,-22.77274,-5.2043667
dyad_003,20260507_135244_order3,3,competitive,3,-11.459109,-9.6930685
dyad_003,20260507_135244_order3,3,competitive,4,-23.77329,-1.2547042
dyad_003,20260507_135244_order3,3,competitive,5,-7.4273157,-11.699968
dyad_003,20260507_135244_order3,3,competitive,6,-6.887368,-11.627965
dyad_003,20260507_135359_order4,4,competitive,0,-9.449581,-14.225499
dyad_003,20260507_135359_order4,4,competitive,1,-16.258333,-11.068285
dyad_003,20260507_135359_order4,4,competitive,2,-11.396928,-13.457072
dyad_003,20260507_135359_order4,4,competitive,3,-15.199343,-8.407675
dyad_003,20260507_135359_order4,4,competitive,4,-22.346718,-5.443608
dyad_003,20260507_135359_order4,4,competitive,5,-27.06274,-5.1100607
dyad_003,20260507_135359_order4,4,competitive,6,-45.744377,8.615208
dyad_003,20260507_135359_order4,4,competitive,7,-27.678963,-4.936849
dyad_003,20260507_135359_order4,4,competitive,8,-25.84483,-4.070654
dyad_003,20260507_135359_order4,4,competitive,9,-9.071791,-13.138368
dyad_003,20260507_135359_order4,4,competitive,10,-19.034014,-2.5209758
dyad_003,20260507_135359_order4,4,competitive,11,-9.757048,-12.125782
dyad_003,20260507_135359_order4,4,competitive,12,-15.878707,-4.518779
dyad_003,20260507_135359_order4,4,competitive,13,-15.833728,-5.5755215
dyad_003,20260507_135359_order4,4,competitive,14,-10.066264,-0.75535935
dyad_003,20260507_135359_order4,4,competitive,15,-10.123036,-0.890005
dyad_003,20260507_135359_order4,4,competitive,16,-4.8277416,0.7930068
dyad_004,20260507_141202_order1,1,baseline,0,-27.957148,-16.208426
dyad_004,20260507_141202_order1,1,baseline,1,-37.07585,-11.091724
dyad_004,20260507_141202_order1,1,baseline,2,-37.06428,-12.114029
dyad_004,20260507_141202_order1,1,baseline,3,-33.038876,-14.003613
dyad_004,20260507_141202_order1,1,baseline,4,-27.903746,-17.641394
dyad_004,20260507_141202_order1,1,baseline,5,-36.47665,-10.159749
dyad_004,20260507_141202_order1,1,baseline,6,-39.867607,-4.519386
dyad_004,20260507_141202_order1,1,baseline,7,-38.78884,-6.370054
dyad_004,20260507_141202_order1,1,baseline,8,-11.346903,-31.561663
dyad_004,20260507_141202_order1,1,baseline,9,-11.1434355,-31.505388
dyad_004,20260507_141202_order1,1,baseline,10,-10.642624,-31.300026
dyad_004,20260507_141202_order1,1,baseline,11,-19.475302,-27.27481
dyad_004,20260507_141202_order1,1,baseline,12,-32.90536,-15.064656
dyad_004,20260507_141202_order1,1,baseline,13,-41.055897,-3.70039
dyad_004,20260507_141202_order1,1,baseline,14,-34.456005,-9.899592
dyad_004,20260507_141202_order1,1,baseline,15,-34.194344,-3.5689485
dyad_004,20260507_141202_order1,1,baseline,16,-29.568121,-12.933045
dyad_004,20260507_141202_order1,1,baseline,17,-32.248657,-13.886268
dyad_004,20260507_141202_order1,1,baseline,18,-30.613028,-15.656018
dyad_004,20260507_141202_order1,1,baseline,19,-30.588284,-15.579313
dyad_004,20260507_141202_order1,1,baseline,20,-30.492388,-11.937028
dyad_004,20260507_141202_order1,1,baseline,21,-33.55967,-13.199337
dyad_004,20260507_141202_order1,1,baseline,22,-39.75678,-3.905996
dyad_004,20260507_141202_order1,1,baseline,23,-40.329712,-3.6363904
dyad_004,20260507_141202_order1,1,baseline,24,-43.46036,-3.5528555
dyad_004,20260507_141202_order1,1,baseline,25,-34.599724,-11.772806
dyad_004,20260507_141202_order1,1,baseline,26,-26.31749,-19.454615
dyad_004,20260507_141202_order1,1,baseline,27,-20.610329,-18.42126
dyad_004,20260507_141202_order1,1,baseline,28,-19.925165,-19.01449
dyad_004,20260507_141202_order1,1,baseline,29,-19.989801,-18.881334
dyad_004,20260507_141202_order1,1,baseline,30,-12.46636,-34.30595
dyad_004,20260507_141202_order1,1,baseline,31,-12.758261,-34.360004
dyad_004,20260507_141202_order1,1,baseline,32,-40.07179,-13.743343
