pair_id,session_id,order,condition_label,window_index,PC1,PC2,PC3,PC4,PC5
dyad_002,20260505_190850_order1,1,baseline,4,5.003258338015946,-0.7136517295054565,-5.609504660065344,-2.5971936200319816,2.6034454499059514
dyad_002,20260505_190850_order1,1,baseline,5,-0.34076085813974477,0.7855333381235078,-3.9550601052565,-2.5369386293167158,3.1689518158518237
dyad_002,20260505_190850_order1,1,baseline,6,3.673532650425091,2.109825339408428,-1.1395719461022547,-6.463520933454992,0.18761872064863977
dyad_002,20260505_190850_order1,1,baseline,7,1.0808136628127016,2.4151716942498083,-5.6908558108512315,-7.649690043869754,-2.2882311534575988
dyad_002,20260505_190850_order1,1,baseline,8,4.021652372923746,2.1918981727652684,-1.4652092764271212,-6.015498617842028,-2.475391318924559
dyad_002,20260505_190850_order1,1,baseline,9,4.225282221360181,1.8263518662164893,-2.660569089947294,-5.39863413512436,-1.6682481832708376
dyad_002,20260505_190850_order1,1,baseline,10,0.8682906839421678,4.63034732195272,-2.8184146301547206,-5.833146048089781,0.3488817638881414
dyad_002,20260505_190850_order1,1,baseline,11,3.7284056303485866,0.44473297102163845,-3.9397273593031876,-2.9741345706745284,2.2555284555770294
dyad_002,20260505_190850_order1,1,baseline,12,-10.56613177445688,1.9454632865176222,-2.343084178335069,-0.8457395783567242,-0.1319645243177248
dyad_002,20260505_190850_order1,1,baseline,13,-4.264469137293333,-2.3482762650572497,-2.2607038111913456,-2.458682502988145,2.040848216684959
dyad_002,20260505_190850_order1,1,baseline,14,-2.641044582728837,-2.4233701286990144,-2.1328368508636535,-3.219776400965448,1.3951148749597198
dyad_002,20260505_190850_order1,1,baseline,15,-0.7223051239423952,-3.082656117578565,-3.9537941755181074,-1.9747012821139729,3.1739921527538755
dyad_002,20260505_190850_order1,1,baseline,16,-4.583997076459636,3.3105042630366883,-1.6634262628158192,-1.7954881253554438,-0.19279764557986276
